Date,Time,LEVELcm,TEMPERATURE
1/25/19,12:00:00,972.9,7.4
1/25/19,12:10:00,973,7.5
1/25/19,12:20:00,972.6,7.6
1/25/19,12:30:00,972.3,7.6
1/25/19,12:40:00,972.4,7.7
1/25/19,12:50:00,972.3,7.7
1/25/19,13:00:00,972.2,7.7
1/25/19,13:10:00,971.8,7.7
1/25/19,13:20:00,972.2,7.7
1/25/19,13:30:00,972,7.7
1/25/19,13:40:00,972,7.6
1/25/19,13:50:00,972,7.6
1/25/19,14:00:00,971.7,7.5
1/25/19,14:10:00,971.7,7.5
1/25/19,14:20:00,971.7,7.4
1/25/19,14:30:00,971.4,7.4
1/25/19,14:40:00,971.5,7.4
1/25/19,14:50:00,971.7,7.3
1/25/19,15:00:00,971.5,7.3
1/25/19,15:10:00,971.5,7.3
1/25/19,15:20:00,971.5,7.2
1/25/19,15:30:00,971.5,7.2
1/25/19,15:40:00,971.7,7.1
1/25/19,15:50:00,971.8,7.1
1/25/19,16:00:00,971.8,7.1
1/25/19,16:10:00,972,7
1/25/19,16:20:00,972,7
1/25/19,16:30:00,972.4,7
1/25/19,16:40:00,972.2,6.9
1/25/19,16:50:00,972.6,6.9
1/25/19,17:00:00,972.6,6.9
1/25/19,17:10:00,972.3,6.8
1/25/19,17:20:00,972.4,6.8
1/25/19,17:30:00,972.6,6.8
1/25/19,17:40:00,972.4,6.7
1/25/19,17:50:00,972.4,6.7
1/25/19,18:00:00,972.2,6.6
1/25/19,18:10:00,972.3,6.6
1/25/19,18:20:00,972.4,6.6
1/25/19,18:30:00,972.3,6.5
1/25/19,18:40:00,972.4,6.5
1/25/19,18:50:00,972.2,6.5
1/25/19,19:00:00,972.4,6.5
1/25/19,19:10:00,972.8,6.4
1/25/19,19:20:00,973,6.4
1/25/19,19:30:00,972.6,6.4
1/25/19,19:40:00,972.6,6.3
1/25/19,19:50:00,972.8,6.3
1/25/19,20:00:00,972.8,6.3
1/25/19,20:10:00,973,6.3
1/25/19,20:20:00,972.9,6.2
1/25/19,20:30:00,973,6.2
1/25/19,20:40:00,972.9,6.2
1/25/19,20:50:00,973,6.2
1/25/19,21:00:00,973,6.2
1/25/19,21:10:00,973.3,6.1
1/25/19,21:20:00,973.5,6.1
1/25/19,21:30:00,973.8,6.1
1/25/19,21:40:00,973.6,6.1
1/25/19,21:50:00,973,6
1/25/19,22:00:00,973.5,6
1/25/19,22:10:00,973.6,6
1/25/19,22:20:00,973.5,6
1/25/19,22:30:00,973.6,5.9
1/25/19,22:40:00,973.6,5.9
1/25/19,22:50:00,973.8,5.9
1/25/19,23:00:00,973.8,5.9
1/25/19,23:10:00,974,5.9
1/25/19,23:20:00,974.3,5.9
1/25/19,23:30:00,974.1,5.8
1/25/19,23:40:00,974,5.8
1/25/19,23:50:00,974.3,5.8
1/26/19,0:00:00,974.4,5.8
1/26/19,0:10:00,974.1,5.8
1/26/19,0:20:00,974.3,5.8
1/26/19,0:30:00,974.3,5.8
1/26/19,0:40:00,974.1,5.7
1/26/19,0:50:00,974,5.7
1/26/19,1:00:00,974.1,5.7
1/26/19,1:10:00,974.3,5.7
1/26/19,1:20:00,974.4,5.7
1/26/19,1:30:00,974.1,5.6
1/26/19,1:40:00,974.1,5.6
1/26/19,1:50:00,974.3,5.6
1/26/19,2:00:00,974.4,5.6
1/26/19,2:10:00,974.4,5.6
1/26/19,2:20:00,974.3,5.5
1/26/19,2:30:00,974.4,5.5
1/26/19,2:40:00,974.3,5.5
1/26/19,2:50:00,974.4,5.5
1/26/19,3:00:00,974.3,5.5
1/26/19,3:10:00,974.4,5.5
1/26/19,3:20:00,974.1,5.4
1/26/19,3:30:00,974.1,5.4
1/26/19,3:40:00,974.1,5.4
1/26/19,3:50:00,973.6,5.4
1/26/19,4:00:00,973.8,5.4
1/26/19,4:10:00,973.8,5.4
1/26/19,4:20:00,973.8,5.3
1/26/19,4:30:00,973.6,5.3
1/26/19,4:40:00,973.6,5.3
1/26/19,4:50:00,973.3,5.3
1/26/19,5:00:00,973.5,5.3
1/26/19,5:10:00,973.6,5.3
1/26/19,5:20:00,973.8,5.3
1/26/19,5:30:00,973.6,5.2
1/26/19,5:40:00,973.6,5.2
1/26/19,5:50:00,973.5,5.2
1/26/19,6:00:00,973.6,5.2
1/26/19,6:10:00,973.8,5.2
1/26/19,6:20:00,973.5,5.2
1/26/19,6:30:00,974,5.2
1/26/19,6:40:00,974.1,5.1
1/26/19,6:50:00,974,5.1
1/26/19,7:00:00,974.1,5.1
1/26/19,7:10:00,974.1,5.1
1/26/19,7:20:00,974.3,5.1
1/26/19,7:30:00,974.3,5.1
1/26/19,7:40:00,974.4,5
1/26/19,7:50:00,974.4,5
1/26/19,8:00:00,974.7,5.1
1/26/19,8:10:00,974.7,5.1
1/26/19,8:20:00,974.8,5.1
1/26/19,8:30:00,974.5,5.1
1/26/19,8:40:00,974.7,5.1
1/26/19,8:50:00,974.7,5.1
1/26/19,9:00:00,974.7,5.2
1/26/19,9:10:00,975,5.3
1/26/19,9:20:00,975,5.3
1/26/19,9:30:00,975.3,5.4
1/26/19,9:40:00,975.3,5.4
1/26/19,9:50:00,975.2,5.5
1/26/19,10:00:00,975.5,5.6
1/26/19,10:10:00,975.5,5.7
1/26/19,10:20:00,975.5,5.8
1/26/19,10:30:00,975.2,5.9
1/26/19,10:40:00,975.2,6.1
1/26/19,10:50:00,975,6.2
1/26/19,11:00:00,974.7,6.3
1/26/19,11:10:00,974.5,6.4
1/26/19,11:20:00,974.4,6.5
1/26/19,11:30:00,974.3,6.6
1/26/19,11:40:00,974,6.7
1/26/19,11:50:00,974.1,6.8
1/26/19,12:00:00,973.8,6.8
1/26/19,12:10:00,973.8,6.9
1/26/19,12:20:00,973.5,7
1/26/19,12:30:00,973.3,7
1/26/19,12:40:00,973.2,7.1
1/26/19,12:50:00,973,7.2
1/26/19,13:00:00,972.9,7.2
1/26/19,13:10:00,972.6,7.2
1/26/19,13:20:00,972.4,7.2
1/26/19,13:30:00,972.2,7.2
1/26/19,13:40:00,972,7.2
1/26/19,13:50:00,971.7,7.2
1/26/19,14:00:00,971.5,7.1
1/26/19,14:10:00,971.7,7.1
1/26/19,14:20:00,971.2,7.1
1/26/19,14:30:00,971.5,7
1/26/19,14:40:00,971.1,7
1/26/19,14:50:00,971.1,7
1/26/19,15:00:00,971.1,7
1/26/19,15:10:00,971.1,7
1/26/19,15:20:00,971.1,7
1/26/19,15:30:00,971.1,7
1/26/19,15:40:00,970.8,6.9
1/26/19,15:50:00,971,6.9
1/26/19,16:00:00,971,6.9
1/26/19,16:10:00,971.2,6.8
1/26/19,16:20:00,971,6.8
1/26/19,16:30:00,971.1,6.8
1/26/19,16:40:00,970.8,6.7
1/26/19,16:50:00,971,6.7
1/26/19,17:00:00,971.1,6.7
1/26/19,17:10:00,971,6.6
1/26/19,17:20:00,971.1,6.6
1/26/19,17:30:00,971,6.6
1/26/19,17:40:00,971.1,6.5
1/26/19,17:50:00,971.1,6.5
1/26/19,18:00:00,971,6.4
1/26/19,18:10:00,971.1,6.4
1/26/19,18:20:00,971.1,6.4
1/26/19,18:30:00,971.1,6.3
1/26/19,18:40:00,971.2,6.3
1/26/19,18:50:00,971.1,6.3
1/26/19,19:00:00,971.4,6.3
1/26/19,19:10:00,971.2,6.2
1/26/19,19:20:00,971.5,6.2
1/26/19,19:30:00,971.4,6.2
1/26/19,19:40:00,971.7,6.2
1/26/19,19:50:00,971.8,6.2
1/26/19,20:00:00,972,6.1
1/26/19,20:10:00,972.2,6.1
1/26/19,20:20:00,971.8,6.1
1/26/19,20:30:00,971.5,6
1/26/19,20:40:00,971.8,6
1/26/19,20:50:00,971.5,6
1/26/19,21:00:00,971.7,6
1/26/19,21:10:00,971.5,6
1/26/19,21:20:00,971.7,6
1/26/19,21:30:00,972.4,6
1/26/19,21:40:00,972.4,5.9
1/26/19,21:50:00,972.6,5.9
1/26/19,22:00:00,972.6,5.9
1/26/19,22:10:00,972.4,5.9
1/26/19,22:20:00,972.3,5.9
1/26/19,22:30:00,972.6,5.9
1/26/19,22:40:00,972.3,5.8
1/26/19,22:50:00,972.3,5.8
1/26/19,23:00:00,972.3,5.8
1/26/19,23:10:00,972.3,5.8
1/26/19,23:20:00,972.2,5.8
1/26/19,23:30:00,971.7,5.7
1/26/19,23:40:00,972.2,5.7
1/26/19,23:50:00,972.2,5.7
1/27/19,0:00:00,972.3,5.7
1/27/19,0:10:00,972.2,5.7
1/27/19,0:20:00,972.3,5.7
1/27/19,0:30:00,972.3,5.6
1/27/19,0:40:00,972,5.6
1/27/19,0:50:00,972.4,5.6
1/27/19,1:00:00,972.3,5.6
1/27/19,1:10:00,972.2,5.6
1/27/19,1:20:00,971.7,5.5
1/27/19,1:30:00,971.5,5.5
1/27/19,1:40:00,971.7,5.5
1/27/19,1:50:00,971.5,5.5
1/27/19,2:00:00,971.8,5.5
1/27/19,2:10:00,971.7,5.5
1/27/19,2:20:00,971.8,5.4
1/27/19,2:30:00,971.7,5.4
1/27/19,2:40:00,972,5.4
1/27/19,2:50:00,972,5.4
1/27/19,3:00:00,971.8,5.4
1/27/19,3:10:00,972,5.4
1/27/19,3:20:00,972,5.4
1/27/19,3:30:00,971.8,5.3
1/27/19,3:40:00,971.8,5.3
1/27/19,3:50:00,971.2,5.3
1/27/19,4:00:00,971.8,5.3
1/27/19,4:10:00,971.7,5.3
1/27/19,4:20:00,971.5,5.3
1/27/19,4:30:00,971.4,5.3
1/27/19,4:40:00,971.7,5.2
1/27/19,4:50:00,971.7,5.2
1/27/19,5:00:00,971.1,5.2
1/27/19,5:10:00,971.1,5.2
1/27/19,5:20:00,971.2,5.2
1/27/19,5:30:00,971.1,5.2
1/27/19,5:40:00,971.1,5.2
1/27/19,5:50:00,971.2,5.3
1/27/19,6:00:00,971.4,5.3
1/27/19,6:10:00,971.1,5.3
1/27/19,6:20:00,971.2,5.3
1/27/19,6:30:00,971.4,5.3
1/27/19,6:40:00,971.4,5.3
1/27/19,6:50:00,971.1,5.3
1/27/19,7:00:00,971.1,5.3
1/27/19,7:10:00,971.1,5.3
1/27/19,7:20:00,971,5.3
1/27/19,7:30:00,971,5.3
1/27/19,7:40:00,971,5.3
1/27/19,7:50:00,971,5.3
1/27/19,8:00:00,970.8,5.3
1/27/19,8:10:00,970.8,5.3
1/27/19,8:20:00,971,5.3
1/27/19,8:30:00,970.5,5.4
1/27/19,8:40:00,970.7,5.4
1/27/19,8:50:00,970.2,5.4
1/27/19,9:00:00,970.7,5.5
1/27/19,9:10:00,970.8,5.5
1/27/19,9:20:00,970.8,5.5
1/27/19,9:30:00,971.1,5.6
1/27/19,9:40:00,971.2,5.6
1/27/19,9:50:00,970.7,5.7
1/27/19,10:00:00,971.1,5.7
1/27/19,10:10:00,971.2,5.8
1/27/19,10:20:00,971.2,5.8
1/27/19,10:30:00,971.1,6
1/27/19,10:40:00,971,6.1
1/27/19,10:50:00,970.3,6.1
1/27/19,11:00:00,970.5,6.3
1/27/19,11:10:00,970,6.4
1/27/19,11:20:00,969.8,6.5
1/27/19,11:30:00,969.6,6.6
1/27/19,11:40:00,969.9,6.7
1/27/19,11:50:00,969.9,6.8
1/27/19,12:00:00,969.5,6.9
1/27/19,12:10:00,969.3,7
1/27/19,12:20:00,969.1,7
1/27/19,12:30:00,969,7.1
1/27/19,12:40:00,968.7,7.1
1/27/19,12:50:00,968.7,7.2
1/27/19,13:00:00,968.4,7.2
1/27/19,13:10:00,967.9,7.2
1/27/19,13:20:00,968.3,7.3
1/27/19,13:30:00,968.3,7.3
1/27/19,13:40:00,967.5,7.3
1/27/19,13:50:00,967.8,7.3
1/27/19,14:00:00,967.7,7.3
1/27/19,14:10:00,967.3,7.4
1/27/19,14:20:00,967.5,7.4
1/27/19,14:30:00,967.8,7.4
1/27/19,14:40:00,967.7,7.5
1/27/19,14:50:00,967.3,7.5
1/27/19,15:00:00,967.3,7.5
1/27/19,15:10:00,967.2,7.5
1/27/19,15:20:00,966.9,7.5
1/27/19,15:30:00,967.3,7.5
1/27/19,15:40:00,967.2,7.5
1/27/19,15:50:00,967.2,7.5
1/27/19,16:00:00,967.3,7.5
1/27/19,16:10:00,967,7.5
1/27/19,16:20:00,967,7.5
1/27/19,16:30:00,966.9,7.5
1/27/19,16:40:00,966.8,7.5
1/27/19,16:50:00,966.6,7.5
1/27/19,17:00:00,966.5,7.4
1/27/19,17:10:00,966.8,7.4
1/27/19,17:20:00,967,7.4
1/27/19,17:30:00,967.2,7.3
1/27/19,17:40:00,966.8,7.3
1/27/19,17:50:00,966.8,7.2
1/27/19,18:00:00,966.9,7.2
1/27/19,18:10:00,967.2,7.2
1/27/19,18:20:00,966.8,7.1
1/27/19,18:30:00,966.8,7.1
1/27/19,18:40:00,966.8,7
1/27/19,18:50:00,966.6,7
1/27/19,19:00:00,966.6,7
1/27/19,19:10:00,966.8,6.9
1/27/19,19:20:00,966.6,6.9
1/27/19,19:30:00,966.8,6.9
1/27/19,19:40:00,966.8,6.8
1/27/19,19:50:00,966.9,6.8
1/27/19,20:00:00,966.8,6.8
1/27/19,20:10:00,967,6.8
1/27/19,20:20:00,966.9,6.7
1/27/19,20:30:00,966.9,6.7
1/27/19,20:40:00,967,6.7
1/27/19,20:50:00,966.9,6.6
1/27/19,21:00:00,966.8,6.6
1/27/19,21:10:00,966.8,6.6
1/27/19,21:20:00,966.8,6.5
1/27/19,21:30:00,967,6.5
1/27/19,21:40:00,967.3,6.5
1/27/19,21:50:00,966.8,6.5
1/27/19,22:00:00,966.6,6.4
1/27/19,22:10:00,967,6.4
1/27/19,22:20:00,966.8,6.4
1/27/19,22:30:00,966.8,6.4
1/27/19,22:40:00,966.2,6.3
1/27/19,22:50:00,966.3,6.3
1/27/19,23:00:00,966.3,6.3
1/27/19,23:10:00,966.5,6.3
1/27/19,23:20:00,966.2,6.3
1/27/19,23:30:00,966.3,6.2
1/27/19,23:40:00,966.2,6.2
1/27/19,23:50:00,966.3,6.2
1/28/19,0:00:00,966.5,6.2
1/28/19,0:10:00,966.5,6.2
1/28/19,0:20:00,966.3,6.1
1/28/19,0:30:00,966.2,6.1
1/28/19,0:40:00,966.5,6.1
1/28/19,0:50:00,966.3,6.1
1/28/19,1:00:00,966,6.1
1/28/19,1:10:00,965.8,6
1/28/19,1:20:00,966,6
1/28/19,1:30:00,965.8,6
1/28/19,1:40:00,965.8,6
1/28/19,1:50:00,965.8,6
1/28/19,2:00:00,965.8,6
1/28/19,2:10:00,966,5.9
1/28/19,2:20:00,966,5.9
1/28/19,2:30:00,966,5.9
1/28/19,2:40:00,966.2,5.9
1/28/19,2:50:00,966.2,5.9
1/28/19,3:00:00,965.8,5.8
1/28/19,3:10:00,965.8,5.8
1/28/19,3:20:00,965.7,5.8
1/28/19,3:30:00,965.5,5.8
1/28/19,3:40:00,965.7,5.8
1/28/19,3:50:00,965.5,5.8
1/28/19,4:00:00,965.7,5.8
1/28/19,4:10:00,965.4,5.7
1/28/19,4:20:00,965.5,5.7
1/28/19,4:30:00,965.4,5.7
1/28/19,4:40:00,965.4,5.7
1/28/19,4:50:00,965.7,5.7
1/28/19,5:00:00,965.5,5.7
1/28/19,5:10:00,965.5,5.6
1/28/19,5:20:00,965.5,5.6
1/28/19,5:30:00,965.5,5.6
1/28/19,5:40:00,965.4,5.6
1/28/19,5:50:00,965.7,5.6
1/28/19,6:00:00,965.7,5.6
1/28/19,6:10:00,965.7,5.6
1/28/19,6:20:00,965.7,5.5
1/28/19,6:30:00,965.7,5.5
1/28/19,6:40:00,965.8,5.5
1/28/19,6:50:00,966,5.5
1/28/19,7:00:00,966,5.5
1/28/19,7:10:00,966.2,5.5
1/28/19,7:20:00,966.3,5.5
1/28/19,7:30:00,966.5,5.4
1/28/19,7:40:00,966.5,5.4
1/28/19,7:50:00,966.5,5.4
1/28/19,8:00:00,966.6,5.4
1/28/19,8:10:00,966.6,5.4
1/28/19,8:20:00,966.9,5.4
1/28/19,8:30:00,966.8,5.4
1/28/19,8:40:00,967,5.4
1/28/19,8:50:00,967,5.4
1/28/19,9:00:00,967,5.4
1/28/19,9:10:00,967.3,5.5
1/28/19,9:20:00,966.9,5.5
1/28/19,9:30:00,967.3,5.6
1/28/19,9:40:00,967.3,5.7
1/28/19,9:50:00,967.2,5.8
1/28/19,10:00:00,967.3,5.9
1/28/19,10:10:00,967.2,6
1/28/19,10:20:00,967.3,6.2
1/28/19,10:30:00,967,6.3
1/28/19,10:40:00,967,6.4
1/28/19,10:50:00,966.8,6.5
1/28/19,11:00:00,966.8,6.6
1/28/19,11:10:00,966.5,6.8
1/28/19,11:20:00,966.3,6.9
1/28/19,11:30:00,966,7
1/28/19,11:40:00,965.8,7
1/28/19,11:50:00,965.4,7
1/28/19,12:00:00,965.4,7.1
1/28/19,12:10:00,965.1,7.2
1/28/19,12:20:00,965,7.3
1/28/19,12:30:00,964.6,7.3
1/28/19,12:40:00,964.5,7.3
1/28/19,12:50:00,963.9,7.4
1/28/19,13:00:00,964.3,7.4
1/28/19,13:10:00,964,7.3
1/28/19,13:20:00,963.8,7.4
1/28/19,13:30:00,963.5,7.4
1/28/19,13:40:00,963.5,7.4
1/28/19,13:50:00,963.3,7.5
1/28/19,14:00:00,963,7.6
1/28/19,14:10:00,963,7.6
1/28/19,14:20:00,963,7.7
1/28/19,14:30:00,963,7.7
1/28/19,14:40:00,962.7,7.7
1/28/19,14:50:00,962.8,7.6
1/28/19,15:00:00,962.5,7.6
1/28/19,15:10:00,962.5,7.6
1/28/19,15:20:00,962.1,7.6
1/28/19,15:30:00,962.4,7.6
1/28/19,15:40:00,962.5,7.6
1/28/19,15:50:00,962.5,7.6
1/28/19,16:00:00,962.5,7.6
1/28/19,16:10:00,962.5,7.6
1/28/19,16:20:00,962.4,7.5
1/28/19,16:30:00,962.4,7.5
1/28/19,16:40:00,962.4,7.5
1/28/19,16:50:00,962.7,7.5
1/28/19,17:00:00,962.7,7.5
1/28/19,17:10:00,962.5,7.5
1/28/19,17:20:00,962.8,7.4
1/28/19,17:30:00,962.7,7.4
1/28/19,17:40:00,962.5,7.4
1/28/19,17:50:00,962.5,7.3
1/28/19,18:00:00,962.8,7.3
1/28/19,18:10:00,963,7.3
1/28/19,18:20:00,962.8,7.3
1/28/19,18:30:00,963.3,7.3
1/28/19,18:40:00,963,7.3
1/28/19,18:50:00,963.2,7.3
1/28/19,19:00:00,963.5,7.3
1/28/19,19:10:00,963.6,7.3
1/28/19,19:20:00,963.8,7.3
1/28/19,19:30:00,963.6,7.3
1/28/19,19:40:00,963.6,7.3
1/28/19,19:50:00,963.9,7.3
1/28/19,20:00:00,963.9,7.3
1/28/19,20:10:00,963.9,7.3
1/28/19,20:20:00,963.8,7.3
1/28/19,20:30:00,963.6,7.3
1/28/19,20:40:00,963.5,7.3
1/28/19,20:50:00,963.5,7.3
1/28/19,21:00:00,963.6,7.3
1/28/19,21:10:00,963.3,7.3
1/28/19,21:20:00,963.6,7.3
1/28/19,21:30:00,963.6,7.3
1/28/19,21:40:00,963.9,7.3
1/28/19,21:50:00,963.8,7.3
1/28/19,22:00:00,963.9,7.3
1/28/19,22:10:00,963.6,7.3
1/28/19,22:20:00,963.5,7.3
1/28/19,22:30:00,963.3,7.3
1/28/19,22:40:00,963,7.3
1/28/19,22:50:00,963.3,7.3
1/28/19,23:00:00,963.3,7.3
1/28/19,23:10:00,963.2,7.3
1/28/19,23:20:00,963.2,7.3
1/28/19,23:30:00,963.2,7.3
1/28/19,23:40:00,963,7.3
1/28/19,23:50:00,963,7.3
1/29/19,0:00:00,963,7.3
1/29/19,0:10:00,962.8,7.3
1/29/19,0:20:00,963,7.3
1/29/19,0:30:00,962.8,7.4
1/29/19,0:40:00,962.5,7.4
1/29/19,0:50:00,962.8,7.4
1/29/19,1:00:00,962.8,7.4
1/29/19,1:10:00,962.4,7.3
1/29/19,1:20:00,962.5,7.3
1/29/19,1:30:00,962.4,7.4
1/29/19,1:40:00,962.5,7.4
1/29/19,1:50:00,962.4,7.4
1/29/19,2:00:00,962.3,7.4
1/29/19,2:10:00,962.3,7.4
1/29/19,2:20:00,962,7.4
1/29/19,2:30:00,961.8,7.4
1/29/19,2:40:00,962.1,7.4
1/29/19,2:50:00,962,7.4
1/29/19,3:00:00,962,7.4
1/29/19,3:10:00,961.8,7.4
1/29/19,3:20:00,961.6,7.4
1/29/19,3:30:00,961.8,7.4
1/29/19,3:40:00,962,7.4
1/29/19,3:50:00,961.6,7.4
1/29/19,4:00:00,961.6,7.4
1/29/19,4:10:00,961.6,7.4
1/29/19,4:20:00,961.3,7.4
1/29/19,4:30:00,961.2,7.4
1/29/19,4:40:00,961.3,7.5
1/29/19,4:50:00,961.3,7.5
1/29/19,5:00:00,961.2,7.5
1/29/19,5:10:00,961.2,7.5
1/29/19,5:20:00,961.5,7.5
1/29/19,5:30:00,961.2,7.5
1/29/19,5:40:00,961,7.5
1/29/19,5:50:00,961,7.5
1/29/19,6:00:00,961,7.5
1/29/19,6:10:00,960.8,7.5
1/29/19,6:20:00,960.6,7.5
1/29/19,6:30:00,960.6,7.5
1/29/19,6:40:00,960.3,7.5
1/29/19,6:50:00,960.4,7.5
1/29/19,7:00:00,960.8,7.5
1/29/19,7:10:00,960.6,7.5
1/29/19,7:20:00,960.8,7.5
1/29/19,7:30:00,960.4,7.5
1/29/19,7:40:00,960.8,7.5
1/29/19,7:50:00,960.4,7.5
1/29/19,8:00:00,960.3,7.5
1/29/19,8:10:00,960.3,7.5
1/29/19,8:20:00,960.4,7.5
1/29/19,8:30:00,960.8,7.5
1/29/19,8:40:00,960.9,7.5
1/29/19,8:50:00,961.2,7.5
1/29/19,9:00:00,962,7.5
1/29/19,9:10:00,961.8,7.5
1/29/19,9:20:00,962,7.5
1/29/19,9:30:00,962.3,7.5
1/29/19,9:40:00,962.3,7.5
1/29/19,9:50:00,962.4,7.5
1/29/19,10:00:00,962.5,7.5
1/29/19,10:10:00,962.7,7.5
1/29/19,10:20:00,962.8,7.5
1/29/19,10:30:00,962.8,7.6
1/29/19,10:40:00,962.8,7.6
1/29/19,10:50:00,962.7,7.6
1/29/19,11:00:00,962.7,7.6
1/29/19,11:10:00,963.2,7.6
1/29/19,11:20:00,963.2,7.6
1/29/19,11:30:00,962.8,7.6
1/29/19,11:40:00,963,7.6
1/29/19,11:50:00,963.3,7.6
1/29/19,12:00:00,963.2,7.6
1/29/19,12:10:00,963.2,7.6
1/29/19,12:20:00,962.7,7.6
1/29/19,12:30:00,962.7,7.6
1/29/19,12:40:00,962.5,7.6
1/29/19,12:50:00,962.4,7.6
1/29/19,13:00:00,962.4,7.7
1/29/19,13:10:00,962.4,7.7
1/29/19,13:20:00,962.1,7.8
1/29/19,13:30:00,962.1,7.8
1/29/19,13:40:00,962,7.8
1/29/19,13:50:00,962.1,7.8
1/29/19,14:00:00,962.1,7.8
1/29/19,14:10:00,962.1,7.8
1/29/19,14:20:00,962.3,7.8
1/29/19,14:30:00,962.1,7.7
1/29/19,14:40:00,962.3,7.7
1/29/19,14:50:00,962.1,7.6
1/29/19,15:00:00,962.5,7.6
1/29/19,15:10:00,962.4,7.5
1/29/19,15:20:00,962.5,7.4
1/29/19,15:30:00,962.5,7.4
1/29/19,15:40:00,962.8,7.3
1/29/19,15:50:00,962.8,7.2
1/29/19,16:00:00,963.3,7.2
1/29/19,16:10:00,963.5,7.1
1/29/19,16:20:00,963.2,7
1/29/19,16:30:00,963.8,7
1/29/19,16:40:00,963.9,6.9
1/29/19,16:50:00,963.8,6.8
1/29/19,17:00:00,963.9,6.8
1/29/19,17:10:00,963.9,6.7
1/29/19,17:20:00,964.3,6.7
1/29/19,17:30:00,964.5,6.6
1/29/19,17:40:00,964.6,6.6
1/29/19,17:50:00,964.8,6.5
1/29/19,18:00:00,965.1,6.4
1/29/19,18:10:00,965.4,6.4
1/29/19,18:20:00,965.7,6.4
1/29/19,18:30:00,965.8,6.3
1/29/19,18:40:00,965.8,6.3
1/29/19,18:50:00,966.5,6.2
1/29/19,19:00:00,966.6,6.2
1/29/19,19:10:00,966.6,6.1
1/29/19,19:20:00,967.3,6.1
1/29/19,19:30:00,967.2,6
1/29/19,19:40:00,967,6
1/29/19,19:50:00,967.2,5.9
1/29/19,20:00:00,966.9,5.9
1/29/19,20:10:00,966.9,5.8
1/29/19,20:20:00,966.9,5.8
1/29/19,20:30:00,967,5.8
1/29/19,20:40:00,967.2,5.7
1/29/19,20:50:00,967.3,5.7
1/29/19,21:00:00,967.5,5.7
1/29/19,21:10:00,967.3,5.6
1/29/19,21:20:00,967.7,5.6
1/29/19,21:30:00,967.7,5.6
1/29/19,21:40:00,967.2,5.5
1/29/19,21:50:00,967.5,5.5
1/29/19,22:00:00,967.3,5.5
1/29/19,22:10:00,967.3,5.4
1/29/19,22:20:00,967.3,5.4
1/29/19,22:30:00,967.7,5.4
1/29/19,22:40:00,967.5,5.3
1/29/19,22:50:00,967.8,5.3
1/29/19,23:00:00,967.8,5.3
1/29/19,23:10:00,967.7,5.3
1/29/19,23:20:00,967.8,5.2
1/29/19,23:30:00,967.8,5.2
1/29/19,23:40:00,967.5,5.2
1/29/19,23:50:00,967.7,5.2
1/30/19,0:00:00,967.8,5.1
1/30/19,0:10:00,967.7,5.1
1/30/19,0:20:00,967.7,5.1
1/30/19,0:30:00,967.7,5
1/30/19,0:40:00,967.5,5
1/30/19,0:50:00,967.3,5
1/30/19,1:00:00,967.3,5
1/30/19,1:10:00,967.3,4.9
1/30/19,1:20:00,967.2,4.9
1/30/19,1:30:00,967.3,4.9
1/30/19,1:40:00,967.2,4.8
1/30/19,1:50:00,967.3,4.8
1/30/19,2:00:00,967.2,4.8
1/30/19,2:10:00,967.3,4.8
1/30/19,2:20:00,967,4.7
1/30/19,2:30:00,967.3,4.7
1/30/19,2:40:00,967.5,4.7
1/30/19,2:50:00,967.5,4.7
1/30/19,3:00:00,967.3,4.6
1/30/19,3:10:00,967,4.6
1/30/19,3:20:00,967,4.6
1/30/19,3:30:00,967.3,4.6
1/30/19,3:40:00,967.7,4.6
1/30/19,3:50:00,967.5,4.6
1/30/19,4:00:00,967.5,4.5
1/30/19,4:10:00,967.7,4.5
1/30/19,4:20:00,967.7,4.5
1/30/19,4:30:00,967.8,4.5
1/30/19,4:40:00,967.9,4.5
1/30/19,4:50:00,967.8,4.5
1/30/19,5:00:00,967.7,4.4
1/30/19,5:10:00,967.7,4.4
1/30/19,5:20:00,967.9,4.4
1/30/19,5:30:00,968.3,4.4
1/30/19,5:40:00,968.4,4.4
1/30/19,5:50:00,968.5,4.3
1/30/19,6:00:00,968.5,4.3
1/30/19,6:10:00,968.4,4.3
1/30/19,6:20:00,968.4,4.3
1/30/19,6:30:00,968.4,4.3
1/30/19,6:40:00,968.4,4.3
1/30/19,6:50:00,968.4,4.2
1/30/19,7:00:00,967.9,4.2
1/30/19,7:10:00,968.1,4.2
1/30/19,7:20:00,968.3,4.2
1/30/19,7:30:00,967.9,4.2
1/30/19,7:40:00,968.4,4.2
1/30/19,7:50:00,968.3,4.2
1/30/19,8:00:00,968.5,4.2
1/30/19,8:10:00,968.7,4.2
1/30/19,8:20:00,968.5,4.2
1/30/19,8:30:00,968.5,4.2
1/30/19,8:40:00,968.8,4.2
1/30/19,8:50:00,968.7,4.2
1/30/19,9:00:00,968.8,4.3
1/30/19,9:10:00,969.1,4.3
1/30/19,9:20:00,969.1,4.3
1/30/19,9:30:00,969.5,4.4
1/30/19,9:40:00,969.5,4.5
1/30/19,9:50:00,969.6,4.6
1/30/19,10:00:00,969.6,4.7
1/30/19,10:10:00,969.6,4.8
1/30/19,10:20:00,969.8,4.9
1/30/19,10:30:00,969.6,5
1/30/19,10:40:00,969.5,5
