DateTime,Qls,Cond,PrecipCond,GWCond
10/3/15 1:05,2.650342478,26.76235,,
10/3/15 1:10,2.650396355,26.57733,,
10/3/15 1:15,2.735461572,26.48834,,
10/3/15 1:20,2.997304632,26.23703,,
10/3/15 1:25,3.179193123,25.37004,,
10/3/15 1:30,3.757337719,24.45456,,
10/3/15 1:35,5.181883423,22.93787,,
10/3/15 1:40,8.911416092,21.57784,,
10/3/15 1:45,16.21230956,21.06469,,
10/3/15 1:50,19.91909504,19.74913,,
10/3/15 1:55,24.04919623,18.76146,,
10/3/15 2:00,29.21760822,18.53728,,
10/3/15 2:05,32.97031676,18.15093,,
10/3/15 2:10,32.65089588,18.3088,,
10/3/15 2:15,30.43758651,18.70581,,
10/3/15 2:20,28.60923289,19.0565,,
10/3/15 2:25,26.84380248,19.63418,,
10/3/15 2:30,24.86949401,19.94443,,
10/3/15 2:35,26.55914992,19.9532,,
10/3/15 2:40,30.75051443,19.88162,,
10/3/15 2:45,33.29909172,19.70875,,
10/3/15 2:50,33.29909172,19.56295,,
10/3/15 2:55,31.37633471,19.83045,,
10/3/15 3:00,30.12853127,20.37256,,
10/3/15 3:05,28.01313937,20.94541,,
10/3/15 3:10,25.14264589,21.42596,,
10/3/15 3:15,23.24046178,21.89878,,
10/3/15 3:20,22.18735393,22.27954,,
10/3/15 3:25,20.90964896,22.50404,,
10/3/15 3:30,19.67386889,22.80786,,
10/3/15 3:35,18.4829994,23.06459,,
10/3/15 3:40,17.32980665,23.2738,,
10/3/15 3:45,16.65727745,23.48283,,
10/3/15 3:50,15.78355928,23.62691,,
10/3/15 3:55,14.93560565,23.99867,,
10/3/15 4:00,14.11553968,24.01827,,
10/3/15 4:05,13.51522445,24.10743,,
10/3/15 4:10,12.73715191,24.36263,,
10/3/15 4:15,12.1699379,24.43529,,
10/3/15 4:20,11.61828457,24.57016,,
10/3/15 4:25,11.07893284,24.59859,,
10/3/15 4:30,10.5534061,24.82471,,
10/3/15 4:35,10.0417839,24.84891,,
10/3/15 4:40,9.707659595,25.04404,,
10/3/15 4:45,9.060425807,25.10331,,
10/3/15 4:50,8.744667269,25.23512,,
10/3/15 4:55,8.282619773,25.26599,,
10/3/15 5:00,7.981945784,25.29882,,
10/3/15 5:05,7.688018873,25.357,,
10/3/15 5:10,7.25700828,25.37186,,
10/3/15 5:15,6.976844414,25.3882,,
10/3/15 5:20,6.702548771,25.44095,,
10/3/15 5:25,6.434052518,25.4753,,
10/3/15 5:30,6.172075172,25.47317,,
10/3/15 5:35,6.042780468,25.57009,,
10/3/15 5:40,5.915002552,25.56841,,
10/3/15 5:45,5.78849581,25.49735,,
10/3/15 5:50,5.540792184,25.66857,,
